Latitude,Longitude,O. universa,G. conglobatus,G. ruber ruber,G. ruber albus,G. tenella,T. sacculifer,S. dehiscens,G. adamsi,G. siphonifera,G. calida,G. bulloides,G. falconensis,G. digitata,G. rubescens,T. humilis,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. truncatulinoides,G. crassaformis,G. crassa,G. hirsuta,G. scitula,D. anfracta,G. menardii,G. tumida,C. nitida,G. glutinata,G. theyeri,T. iota,G. uvula
-25.48333333,110.0166667,0.00589970501474926,0.00589970501474926,0,0.165191740412979,0.00294985250737463,0.0235988200589971,0,0,0.0117994100294985,0.00294985250737463,0.0176991150442478,0.0324483775811209,0,0,0,0,0,0.00884955752212389,0.0383480825958702,0,0,0,0.466076696165192,0.0147492625368732,0.00589970501474926,0,0,0,0,0.00294985250737463,0,0,0.182890855457227,0,0,0
-19.05833333,112.75,0.00996677740863787,0.00996677740863787,0,0.196013289036545,0.0365448504983389,0.0365448504983389,0,0,0.00996677740863787,0.0365448504983389,0.0465116279069768,0.053156146179402,0,0.079734219269103,0,0,0,0.0332225913621263,0.0631229235880399,0,0,0.0166112956810631,0.0897009966777409,0.026578073089701,0.00996677740863787,0,0,0.00996677740863787,0,0.0465116279069768,0.00996677740863787,0,0.179401993355482,0,0,0
-25.88333333,157.8666667,0.00663716814159292,0.00221238938053097,0,0.214601769911504,0.0110619469026549,0.0486725663716814,0,0,0.0353982300884956,0.0154867256637168,0.0752212389380531,0.196902654867257,0,0.00663716814159292,0,0,0,0.00442477876106195,0.0176991150442478,0,0,0.0132743362831858,0.232300884955752,0.0110619469026549,0.0199115044247788,0,0.00221238938053097,0.00221238938053097,0,0.00442477876106195,0,0,0.0641592920353982,0,0,0
-24.88,163.52,0.0173075075075075,0.009553003003003,0,0.273244144144144,0.027818018018018,0.0695270270270271,0,0,0.047962012012012,0.012012012012012,0.0631255255255256,0.141846096096096,0.00625300300300301,0.014256006006006,0,0,0,0.0015015015015015,0.022059009009009,0,0,0.00940450450450451,0.149514564564565,0.0195195195195195,0.0287575075075075,0.00325,0.00450450450450451,0.00465300300300301,0,0.0031515015015015,0,0,0.046874024024024,0,0,0
9.133333333,90.03333333,0.00335570469798658,0.0201342281879195,0,0.114093959731544,0.0134228187919463,0.0604026845637584,0.00335570469798658,0,0.0134228187919463,0.0167785234899329,0.110738255033557,0.0100671140939597,0.00335570469798658,0.0134228187919463,0,0,0,0.00671140939597316,0.181208053691275,0,0.00671140939597316,0.0536912751677852,0,0,0.0100671140939597,0,0,0,0,0.224832214765101,0.00671140939597316,0,0.12751677852349,0,0,0
-14.51666667,177.1,0.0248565965583174,0.0229445506692161,0,0.382409177820268,0.0267686424474187,0.0650095602294455,0,0,0.0382409177820268,0.0363288718929254,0.0248565965583174,0.0133843212237094,0.00573613766730402,0.011472275334608,0,0.00573613766730402,0,0.00382409177820268,0.0210325047801147,0,0,0.00573613766730402,0,0,0.00382409177820268,0,0,0.00191204588910134,0,0.00191204588910134,0.00956022944550669,0,0.294455066921606,0,0,0
-35.51666667,44.75,0.0033112582781457,0,0,0,0,0.0132450331125828,0,0,0.0298013245033113,0,0.158940397350993,0.0993377483443709,0,0,0,0.00662251655629139,0.00993377483443709,0.211920529801325,0.129139072847682,0,0,0,0.225165562913907,0.0298013245033113,0.0033112582781457,0,0.0132450331125828,0.0132450331125828,0,0,0,0,0.0529801324503311,0,0,0
-39.01666667,47.88333333,0.00332225913621262,0,0,0.00996677740863787,0,0,0,0,0.00332225913621262,0,0.255813953488372,0.00664451827242525,0,0.00332225913621262,0,0.0863787375415282,0.0564784053156146,0.40531561461794,0.00996677740863787,0,0,0,0.116279069767442,0.0166112956810631,0,0,0.00664451827242525,0,0,0,0,0,0.0199335548172757,0,0,0
-10.92333333,88.315,0.0264900662251656,0.0165562913907285,0,0.241721854304636,0.0364238410596027,0.125827814569536,0,0,0.0132450331125828,0.00662251655629139,0.0298013245033113,0,0,0.0298013245033113,0,0,0,0.0231788079470199,0.105960264900662,0.00993377483443709,0.00662251655629139,0.0298013245033113,0.00993377483443709,0,0.00993377483443709,0,0,0,0,0.109271523178808,0.00993377483443709,0.0033112582781457,0.155629139072848,0,0,0
-0.833333333,89.95,0.00666666666666667,0.00666666666666667,0,0.23,0,0.1,0,0,0.0233333333333333,0.03,0.07,0.00333333333333333,0,0.02,0,0,0,0.00333333333333333,0.0833333333333333,0.0466666666666667,0.01,0.0833333333333333,0,0,0.0166666666666667,0,0,0,0,0.15,0.0133333333333333,0,0.103333333333333,0,0,0
1.466666667,90.16666667,0,0.00664451827242525,0,0.259136212624585,0.0332225913621263,0.0631229235880399,0,0,0.0365448504983389,0.0332225913621263,0.0664451827242525,0.00664451827242525,0,0.0132890365448505,0.00332225913621262,0,0,0.00332225913621262,0.0863787375415282,0.0332225913621263,0.0166112956810631,0.0664451827242525,0,0,0,0,0,0.00332225913621262,0,0.0930232558139535,0.00332225913621262,0,0.172757475083056,0,0,0
-31.5,32.6,0.00993377483443709,0,0,0.149006622516556,0.00993377483443709,0.0298013245033113,0,0,0.0198675496688742,0.0397350993377483,0.0894039735099338,0.00993377483443709,0.0198675496688742,0.00993377483443709,0,0,0,0.0397350993377483,0.0596026490066225,0,0,0,0.314569536423841,0.00993377483443709,0,0,0.0198675496688742,0.00993377483443709,0,0.00993377483443709,0,0,0.149006622516556,0,0,0
-32.11666667,36.01666667,0.0132890365448505,0,0,0.132890365448505,0.00664451827242525,0.0299003322259136,0,0,0.0299003322259136,0.053156146179402,0.13953488372093,0.00996677740863787,0.00332225913621262,0.0299003322259136,0,0.00664451827242525,0.00332225913621262,0.0398671096345515,0.00996677740863787,0,0,0.00332225913621262,0.305647840531561,0.00996677740863787,0,0,0.0299003322259136,0.0299003322259136,0,0.00332225913621262,0,0,0.109634551495017,0,0,0
-13.21666667,65.61666667,0.0166666666666667,0.0233333333333333,0,0.26,0.01,0.0733333333333333,0,0,0.0366666666666667,0.0233333333333333,0.0333333333333333,0.01,0,0.0233333333333333,0,0,0,0.01,0.0966666666666667,0.00333333333333333,0.00333333333333333,0.0166666666666667,0,0.00333333333333333,0,0,0.00666666666666667,0.0133333333333333,0,0.04,0.07,0,0.226666666666667,0,0,0
-10.508,57.72,0.00328947368421053,0,0,0.220394736842105,0.0493421052631579,0.0296052631578947,0,0,0.00657894736842105,0.0197368421052632,0.167763157894737,0.0723684210526316,0,0.105263157894737,0,0,0.00328947368421053,0.0361842105263158,0.0493421052631579,0,0.00657894736842105,0.0197368421052632,0,0.00328947368421053,0.00328947368421053,0,0,0.00657894736842105,0,0.0263157894736842,0.00328947368421053,0.00328947368421053,0.164473684210526,0,0,0
15.033,66.097,0.0132890365448505,0.00332225913621262,0,0.222591362126246,0.00332225913621262,0.0697674418604651,0,0,0.00664451827242525,0.0199335548172757,0.0465116279069768,0.0332225913621263,0.00996677740863787,0.00664451827242525,0,0,0,0.00664451827242525,0.0930232558139535,0,0.0166112956810631,0.152823920265781,0,0,0,0,0,0.00332225913621262,0,0.116279069767442,0.0232558139534884,0,0.152823920265781,0,0,0
-38.86166667,140.1,0,0,0,0.00315457413249211,0,0,0,0,0,0,0.435331230283912,0,0,0,0,0.0662460567823344,0.0473186119873817,0.160883280757098,0.00315457413249211,0,0,0,0.0946372239747634,0.132492113564669,0,0,0,0.0126182965299685,0,0,0,0,0.0441640378548896,0,0,0
-23.77216667,108.5006667,0,0.004,0,0.204,0.024,0.032,0,0,0.044,0.008,0.036,0.048,0.004,0.004,0,0,0,0.008,0.036,0,0,0,0.3,0.024,0.008,0,0.004,0.012,0,0.012,0,0,0.16,0,0,0
-45.15,146.28,0,0,0,0.00159235668789809,0,0,0,0,0,0.00318471337579618,0.329617834394904,0.017515923566879,0,0,0.165605095541401,0,0.194267515923567,0.125796178343949,0.00159235668789809,0,0,0,0.0668789808917197,0.0111464968152866,0,0,0.00159235668789809,0.00477707006369427,0,0,0,0,0.0668789808917197,0,0,0
-46.45,145.24,0,0,0,0,0,0,0,0,0,0,0.304761904761905,0.0158730158730159,0,0,0,0.0698412698412698,0.320634920634921,0.13015873015873,0,0,0,0,0.0603174603174603,0.0158730158730159,0,0,0,0,0,0,0,0,0.0825396825396825,0,0,0
-44.53,149.05,0,0,0,0,0,0,0,0,0,0,0.342857142857143,0,0,0,0,0.174603174603175,0.114285714285714,0.177777777777778,0,0,0,0,0.111111111111111,0.0317460317460317,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0
-35.31,177.9966667,0.0025062656641604,0,0,0,0.0025062656641604,0,0,0,0.0050125313283208,0,0.115288220551378,0.037593984962406,0.0025062656641604,0,0,0.0676691729323308,0.0350877192982456,0.315789473684211,0.100250626566416,0,0,0,0.130325814536341,0.0601503759398496,0.0451127819548872,0.0050125313283208,0,0,0,0,0,0,0.075187969924812,0,0,0
-4.33223,117.59584,0.0131868131868132,0,0,0.294505494505495,0.0021978021978022,0.0021978021978022,0,0,0.0263736263736264,0.0131868131868132,0.116483516483516,0,0,0.0285714285714286,0,0,0.0175824175824176,0,0.0813186813186813,0,0,0.0307692307692308,0,0,0,0,0,0.010989010989011,0,0.0285714285714286,0,0,0.334065934065934,0,0,0
-8.455833333,128.238,0.00843881856540084,0.00210970464135021,0,0.265822784810127,0.0126582278481013,0.040084388185654,0,0,0.0379746835443038,0.0126582278481013,0.0506329113924051,0.0105485232067511,0,0.0485232067510549,0,0,0.00210970464135021,0.0274261603375527,0.124472573839662,0.0274261603375527,0,0.0569620253164557,0,0.00843881856540084,0.0147679324894515,0,0,0.0105485232067511,0,0.0569620253164557,0.00210970464135021,0,0.179324894514768,0,0,0
-11.35444,122.03799,0.00852272727272727,0,0,0.28125,0.0170454545454545,0.03125,0,0,0.0340909090909091,0.00284090909090909,0.0397727272727273,0,0,0.0426136363636364,0,0,0,0.0823863636363636,0.0909090909090909,0,0,0.0397727272727273,0,0.00568181818181818,0.0142045454545455,0,0,0.00284090909090909,0,0.0823863636363636,0,0,0.224431818181818,0,0,0
-9.09764,111.00721,0.00476190476190476,0,0,0.0738095238095238,0.00952380952380953,0.00476190476190476,0,0,0.0190476190476191,0.00476190476190476,0.145238095238095,0,0,0.0190476190476191,0,0,0.00476190476190476,0.242857142857143,0.257142857142857,0,0,0.0380952380952381,0,0.00238095238095238,0.00952380952380953,0,0,0.00952380952380953,0,0.0738095238095238,0.00476190476190476,0.00238095238095238,0.0738095238095238,0,0,0
-42.25,144.75,0,0,0,0.00779220779220779,0,0.038961038961039,0,0,0,0,0.283116883116883,0.0025974025974026,0,0,0,0.0493506493506494,0.168831168831169,0.181818181818182,0,0,0,0,0.0857142857142857,0.0649350649350649,0,0,0,0.00519480519480519,0,0,0,0,0.0779220779220779,0,0,0
-43.8,145.5,0.0125391849529781,0,0,0.00313479623824451,0,0,0,0,0,0,0.438871473354232,0,0,0,0,0.0125391849529781,0.0752351097178683,0.106583072100313,0,0,0,0,0.156739811912226,0.0532915360501567,0,0,0,0,0,0,0,0,0.0783699059561129,0,0,0
-45.87,145.99,0,0,0,0,0,0,0,0,0,0,0.353658536585366,0,0,0,0,0.00914634146341463,0.207317073170732,0.143292682926829,0,0,0,0,0.0853658536585366,0.0121951219512195,0,0,0,0,0,0,0,0,0.0823170731707317,0,0,0
-46.87,145.98,0,0,0,0,0,0,0,0,0,0,0.357988165680473,0,0,0,0,0.0266272189349112,0.21301775147929,0.118343195266272,0,0,0,0,0.118343195266272,0.00887573964497041,0,0,0,0,0,0,0,0,0.0591715976331361,0,0,0
-45.075,179.4983333,0,0,0,0,0,0,0,0,0,0,0.0581039755351682,0,0,0,0,0.0795107033639144,0.547400611620795,0.00611620795107034,0,0,0,0,0.296636085626911,0.00305810397553517,0,0,0,0,0,0,0,0,0.0091743119266055,0,0,0
-29.64166667,32.85833333,0.0198675496688742,0.0033112582781457,0,0.175496688741722,0.00993377483443709,0.0463576158940397,0,0,0.0364238410596027,0.0596026490066225,0.0264900662251656,0.0033112582781457,0.0033112582781457,0.0198675496688742,0,0,0,0.0496688741721854,0.0629139072847682,0,0,0.0198675496688742,0.274834437086093,0.0033112582781457,0.0033112582781457,0,0.0033112582781457,0.0298013245033113,0,0.0364238410596027,0,0,0.112582781456954,0,0,0
-28.425,43.78333333,0.0133333333333333,0,0,0.206666666666667,0.0333333333333333,0.04,0,0,0.0133333333333333,0.0433333333333333,0.0766666666666667,0.01,0.00333333333333333,0.05,0.00333333333333333,0.0133333333333333,0,0.0466666666666667,0.0166666666666667,0,0,0,0.14,0.0266666666666667,0,0,0.00666666666666667,0.03,0,0.01,0,0,0.216666666666667,0,0,0
8.65,58.56666667,0.0033112582781457,0,0,0.155629139072848,0.0132450331125828,0.0231788079470199,0,0,0.0198675496688742,0,0.0927152317880795,0.0231788079470199,0,0.00993377483443709,0,0,0,0.105960264900662,0.0629139072847682,0,0.00993377483443709,0.0463576158940397,0,0,0.0264900662251656,0,0,0.0033112582781457,0,0.0397350993377483,0.0231788079470199,0,0.341059602649007,0,0,0
10.25,57.18333333,0.00333333333333333,0.00666666666666667,0,0.0733333333333333,0.00666666666666667,0.02,0,0,0.03,0,0.0933333333333333,0.02,0.00666666666666667,0.0133333333333333,0,0,0.00333333333333333,0.136666666666667,0.206666666666667,0,0.0233333333333333,0.09,0.00333333333333333,0,0.0166666666666667,0,0,0.02,0,0.03,0.03,0,0.166666666666667,0,0,0
-33.01666667,85.78333333,0.0100334448160535,0,0,0.0434782608695652,0.00334448160535117,0,0,0,0.00334448160535117,0.00668896321070234,0.294314381270903,0.00334448160535117,0.00334448160535117,0,0.00334448160535117,0.0167224080267559,0,0.167224080267559,0,0,0,0,0.280936454849498,0.0969899665551839,0,0,0.020066889632107,0.020066889632107,0,0,0,0,0.0267558528428094,0,0,0
-32.433,46.567,0.00993377483443709,0,0,0.102649006622517,0.00662251655629139,0.0132450331125828,0,0,0.00993377483443709,0.0298013245033113,0.142384105960265,0.00993377483443709,0.00662251655629139,0.00993377483443709,0.0033112582781457,0,0.00662251655629139,0.139072847682119,0.0033112582781457,0,0,0,0.337748344370861,0.0562913907284768,0,0,0.033112582781457,0.0264900662251656,0,0,0,0,0.0529801324503311,0,0,0
-25.63333333,87.11666667,0.0165562913907285,0.0264900662251656,0,0.384105960264901,0.043046357615894,0.0596026490066225,0.0033112582781457,0,0.0231788079470199,0.0463576158940397,0.0231788079470199,0.0397350993377483,0,0.0132450331125828,0.0033112582781457,0.0033112582781457,0,0.00662251655629139,0.00662251655629139,0,0,0.0033112582781457,0.0960264900662252,0.0596026490066225,0.0033112582781457,0,0.0033112582781457,0.0165562913907285,0,0.00662251655629139,0.00662251655629139,0,0.105960264900662,0,0,0
8.116666667,73.25,0.01,0.00333333333333333,0,0.196666666666667,0.0366666666666667,0.09,0.00333333333333333,0,0.0366666666666667,0.0166666666666667,0.06,0.00333333333333333,0.00666666666666667,0.0333333333333333,0,0.00333333333333333,0,0,0.0966666666666667,0.03,0.02,0.0533333333333333,0,0,0,0,0,0.00666666666666667,0,0.116666666666667,0.01,0,0.166666666666667,0,0,0
6.7,59.33333333,0.00332225913621262,0.00332225913621262,0,0.205980066445183,0.00664451827242525,0.0199335548172757,0,0,0.0132890365448505,0.00996677740863787,0.116279069767442,0.026578073089701,0,0.0199335548172757,0,0.00332225913621262,0.00332225913621262,0.0996677740863787,0.0365448504983389,0.0132890365448505,0.0232558139534884,0.0199335548172757,0,0.00664451827242525,0.00664451827242525,0,0.00332225913621262,0.00996677740863787,0,0.0332225913621263,0.00332225913621262,0,0.312292358803987,0,0,0
6.866666667,60.66666667,0.00335570469798658,0.0201342281879195,0,0.194630872483221,0.00335570469798658,0.023489932885906,0,0,0.00671140939597316,0.0134228187919463,0.100671140939597,0.0100671140939597,0.00335570469798658,0.00335570469798658,0,0,0.00335570469798658,0.0906040268456376,0.10738255033557,0.0134228187919463,0.0335570469798658,0.0536912751677852,0,0,0.023489932885906,0,0.00671140939597316,0.00671140939597316,0,0.130872483221477,0.0167785234899329,0,0.130872483221477,0,0,0
-5.333333333,40.43333333,0.0066006600660066,0.0066006600660066,0,0.244224422442244,0.0066006600660066,0.033003300330033,0,0,0.0264026402640264,0.0198019801980198,0.0528052805280528,0.0132013201320132,0.0066006600660066,0.0495049504950495,0.0066006600660066,0,0,0.0627062706270627,0.118811881188119,0,0.0066006600660066,0.0363036303630363,0.0033003300330033,0,0.0198019801980198,0,0,0.0066006600660066,0,0.0924092409240924,0.0033003300330033,0.0033003300330033,0.174917491749175,0,0,0
-6.983333333,41.18333333,0.026578073089701,0.0132890365448505,0,0.312292358803987,0.00996677740863787,0.026578073089701,0,0,0.0166112956810631,0.00996677740863787,0.0631229235880399,0.0166112956810631,0,0.00996677740863787,0,0,0.00664451827242525,0.0431893687707641,0.0963455149501661,0.00332225913621262,0.00996677740863787,0.0398671096345515,0.00996677740863787,0.00332225913621262,0.00996677740863787,0,0,0.00664451827242525,0,0.102990033222591,0.0132890365448505,0,0.149501661129568,0,0,0
-10.23333333,43.81666667,0.0099009900990099,0.0264026402640264,0,0.297029702970297,0.0066006600660066,0.0297029702970297,0,0,0.0132013201320132,0.0165016501650165,0.0693069306930693,0.0099009900990099,0,0,0,0,0,0.066006600660066,0.105610561056106,0,0.0066006600660066,0.0462046204620462,0.0033003300330033,0.0099009900990099,0.0099009900990099,0,0,0,0,0.0561056105610561,0.0099009900990099,0,0.207920792079208,0,0,0
-21.8,69.23333333,0.00993377483443709,0.0264900662251656,0,0.417218543046358,0.0397350993377483,0.076158940397351,0,0,0.0529801324503311,0.0132450331125828,0.0165562913907285,0.0132450331125828,0.0033112582781457,0.033112582781457,0,0,0,0.00993377483443709,0.00662251655629139,0,0,0.0033112582781457,0.0132450331125828,0.0562913907284768,0.0033112582781457,0,0.0033112582781457,0.00662251655629139,0,0.0231788079470199,0.00662251655629139,0.00662251655629139,0.158940397350993,0,0,0
-22.3,68,0.0132890365448505,0.0166112956810631,0,0.401993355481728,0.0398671096345515,0.0897009966777409,0.00332225913621262,0,0.0166112956810631,0.053156146179402,0.0232558139534884,0.00664451827242525,0.0166112956810631,0.0332225913621263,0.00332225913621262,0.00332225913621262,0,0,0.0166112956810631,0,0,0.00332225913621262,0.00332225913621262,0.0598006644518272,0.00332225913621262,0,0.00664451827242525,0.00996677740863787,0,0.00664451827242525,0,0.00332225913621262,0.166112956810631,0,0,0
-14.95,147.92,0.0142857142857143,0.0404761904761905,0,0.35952380952381,0.00714285714285714,0.1,0,0,0.0738095238095238,0.0547619047619048,0.0261904761904762,0.00476190476190476,0.00714285714285714,0.0119047619047619,0,0,0,0,0.0714285714285714,0,0,0.0238095238095238,0.00714285714285714,0.00714285714285714,0,0,0,0.00238095238095238,0,0.030952380952381,0.00238095238095238,0,0.133333333333333,0,0,0
-18.2,151.45,0.0068259385665529,0.0136518771331058,0,0.392491467576792,0.0136518771331058,0.0921501706484642,0,0,0.0648464163822526,0.0443686006825939,0.0409556313993174,0.0238907849829352,0.0102389078498294,0.0238907849829352,0,0,0,0,0.0614334470989761,0.00341296928327645,0.00341296928327645,0.0238907849829352,0.00341296928327645,0.0068259385665529,0.00341296928327645,0,0,0.0102389078498294,0,0.0238907849829352,0.0136518771331058,0,0.102389078498294,0,0,0
-13.52,146.88,0.017156862745098,0.00735294117647059,0,0.428921568627451,0.00735294117647059,0.120098039215686,0,0,0.0514705882352941,0.0318627450980392,0.0269607843137255,0.0122549019607843,0.00245098039215686,0.00735294117647059,0,0,0,0.00245098039215686,0.0514705882352941,0,0.00245098039215686,0.0490196078431373,0.00245098039215686,0.0122549019607843,0.00490196078431373,0,0,0.00490196078431373,0,0.0294117647058824,0.0122549019607843,0,0.102941176470588,0,0,0
-12.87,146.2,0.0087719298245614,0.0087719298245614,0,0.447368421052632,0.00584795321637427,0.14327485380117,0,0,0.0292397660818713,0,0.0087719298245614,0,0,0.00292397660818713,0,0,0,0,0.0701754385964912,0,0,0.0321637426900585,0,0.0380116959064327,0,0,0,0,0,0.0263157894736842,0.00292397660818713,0,0.166666666666667,0,0,0
1.016666667,160.4833333,0.00095238095238095,0.0247619047619048,0,0.226666666666667,0.00571428571428571,0.0523809523809524,0,0,0.111428571428571,0.0619047619047619,0.00571428571428571,0,0,0.00666666666666667,0,0,0,0.00476190476190476,0.153333333333333,0.0180952380952381,0,0.0923809523809524,0,0,0.00857142857142857,0,0,0.00380952380952381,0,0.0342857142857143,0.0190476190476191,0,0.16952380952381,0,0,0
3.25,159.1833333,0,0.0199335548172757,0,0.12624584717608,0.00498338870431894,0.0631229235880399,0,0,0.0598006644518272,0.0681063122923588,0.00166112956810631,0.00166112956810631,0,0,0.00166112956810631,0,0,0,0.149501661129568,0.0166112956810631,0.00166112956810631,0.257475083056478,0,0,0.00664451827242525,0,0,0.0132890365448505,0,0.0631229235880399,0.0498338870431894,0,0.0946843853820598,0,0,0
-14.1,120.5,0.0210185185185185,0.0084074074074074,0,0.26462962962963,0.0237592592592593,0.0565370370370371,0.00185185185185185,0,0.0552407407407408,0.0295555555555556,0.042,0.00785185185185185,0.001,0.0277037037037037,0,0,0,0.0111111111111111,0.162277777777778,0,0,0.0210555555555556,0,0.00805555555555555,0.00435185185185185,0,0,0.0103518518518519,0,0.0462962962962963,0.0351851851851852,0,0.16175925925926,0,0,0
5.116666667,77.58333333,0.00996677740863787,0.00332225913621262,0,0.0830564784053156,0.0166112956810631,0.0332225913621263,0,0,0.0232558139534884,0.00996677740863787,0.156146179401993,0.0132890365448505,0,0.0132890365448505,0,0,0,0.00332225913621262,0.245847176079734,0.00332225913621262,0.0199335548172757,0.053156146179402,0,0,0.00332225913621262,0,0,0.00664451827242525,0,0.0963455149501661,0.00332225913621262,0,0.20265780730897,0,0,0
3.083333333,76.25,0.0132450331125828,0,0,0.112582781456954,0.0132450331125828,0.033112582781457,0,0.0033112582781457,0.0198675496688742,0.0165562913907285,0.0596026490066225,0.0033112582781457,0.0033112582781457,0.0033112582781457,0,0,0,0.0364238410596027,0.175496688741722,0.00993377483443709,0.0298013245033113,0.132450331125828,0,0,0.0033112582781457,0,0,0.0033112582781457,0,0.201986754966887,0.0033112582781457,0,0.122516556291391,0,0,0
-6,69.817,0.0198019801980198,0.0033003300330033,0,0.231023102310231,0.0132013201320132,0.0528052805280528,0,0,0.0264026402640264,0.0066006600660066,0.0627062706270627,0,0.0099009900990099,0.0198019801980198,0.0033003300330033,0,0.0033003300330033,0.0594059405940594,0.0891089108910891,0.0033003300330033,0.0165016501650165,0.0594059405940594,0,0,0.0099009900990099,0,0,0,0,0.0825082508250825,0.0066006600660066,0,0.221122112211221,0,0,0
-6.266666667,63.43333333,0.01,0.0366666666666667,0,0.2,0.00666666666666667,0.1,0.00333333333333333,0,0.05,0.03,0.03,0,0.01,0.00666666666666667,0,0,0,0.04,0.156666666666667,0.00333333333333333,0.02,0.0466666666666667,0,0,0.00666666666666667,0,0,0.0133333333333333,0,0.13,0.0133333333333333,0,0.0866666666666667,0,0,0
-27.283,74.867,0.0264900662251656,0.0132450331125828,0,0.367549668874172,0.00662251655629139,0.0728476821192053,0,0,0.0397350993377483,0.0397350993377483,0.0463576158940397,0.00662251655629139,0.0231788079470199,0.0165562913907285,0,0,0,0.00662251655629139,0,0,0,0,0.0728476821192053,0.115894039735099,0.00662251655629139,0,0.00993377483443709,0.0397350993377483,0,0,0,0.0033112582781457,0.0860927152317881,0,0,0
-22.73333333,112.5833333,0.00335570469798658,0,0,0.174496644295302,0.0302013422818792,0.0268456375838926,0,0,0.0369127516778524,0,0.0201342281879195,0.023489932885906,0,0.00335570469798658,0,0,0.00671140939597316,0.0201342281879195,0.0570469798657718,0,0,0.0201342281879195,0.348993288590604,0.0201342281879195,0,0,0,0.00335570469798658,0,0.0134228187919463,0.00335570469798658,0.00335570469798658,0.184563758389262,0,0,0
-33.3765,161.6125,0.0148305084745763,0,0,0.0529661016949153,0.00211864406779661,0.00423728813559322,0,0,0,0.0211864406779661,0.103813559322034,0.0423728813559322,0,0.00211864406779661,0,0.220338983050847,0.00423728813559322,0.108050847457627,0.0783898305084746,0.00211864406779661,0,0,0.233050847457627,0.0233050847457627,0.010593220338983,0,0.00211864406779661,0.010593220338983,0,0.00211864406779661,0,0,0.0550847457627119,0,0,0.00635593220338983
-33.53,166.53,0.00957854406130268,0,0,0.0268199233716475,0,0.00191570881226054,0,0,0.00766283524904215,0.0134099616858238,0.132183908045977,0.0593869731800766,0,0.00574712643678161,0.00191570881226054,0,0.00574712643678161,0.369731800766284,0.0114942528735632,0,0,0,0.268199233716475,0.0325670498084291,0.0191570881226054,0,0.00383141762452107,0.00383141762452107,0,0,0,0,0.0153256704980843,0,0,0
-26.11,161.2266667,0.0165,0.0066,0,0.2715,0,0,0,0,0.0199,0,0.1457,0.0662,0,0.043,0,0,0,0.0232,0.0265,0,0,0,0.1987,0.0695,0.0331,0.0033,0,0.0066,0,0.0033,0,0,0.0463,0,0,0
-31.58433333,164.4486667,0.0159,0.0064,0,0.0509,0.0064,0.0032,0,0,0.035,0,0.2707,0.0637,0,0,0,0,0.00318474576,0.1847152542,0.0095,0,0,0,0.2484,0.0127,0.0191,0.0064,0,0.0032,0,0,0,0,0.0605,0,0,0
-36.47333333,165.4421667,0.003,0.006,0,0.006,0,0,0,0,0.003,0,0.2643,0.009,0,0,0,0.03,0.0060057971,0.2011942029,0.054,0,0,0,0.2402,0.1351,0.006,0,0,0.009,0,0,0,0,0.024,0,0,0
-40.5078,167.6745,0,0,0,0,0,0,0,0,0,0,0.295,0.0025,0,0,0,0.1475,0.02,0.1575,0.0025,0,0,0,0.1475,0.135,0,0,0,0,0,0,0,0,0.09,0,0.005,0
-43.9167,150.0505556,0.0032,0,0,0.0032,0,0,0,0,0,0,0.5591,0,0,0,0,0.0479,0.0351,0.1565,0.0032,0,0,0,0.0863,0.01351168,0,0,0,0.0032,0,0,0,0,0.0894,0,0,0
-44.88333333,106.5166667,0,0,0,0,0,0,0,0,0,0,0.493,0,0,0,0,0,0.309,0.023,0,0,0,0,0.139,0.023,0,0,0,0,0,0,0,0,0.014,0,0,0
-41.02,100.0116667,0,0,0,0,0,0,0,0,0,0,0.388,0,0,0,0,0.23,0.126,0.049,0,0,0,0,0.101,0.022,0.003,0,0,0.005,0,0,0,0,0.068,0,0,0
-39.895,85.41,0.002,0,0,0.002,0,0,0,0,0,0,0.328,0,0,0,0,0.179,0.138,0.184,0,0,0,0,0.059,0.022,0,0,0,0.006,0,0,0,0,0.07,0,0,0
-39.515,83.72333333,0.006,0,0,0,0,0,0,0,0,0,0.21,0.057,0,0,0,0.208,0.153,0.199,0,0,0,0,0.051,0.025,0,0,0,0.002,0,0,0,0,0.079,0,0,0
-38.54166667,79.89833333,0,0,0,0.003,0,0,0,0,0,0,0.263,0.006,0,0.003,0,0.238,0.088,0.204,0.003,0,0,0,0.063,0.034,0,0,0.003,0,0,0,0,0,0.088,0,0,0
-38.54833333,79.91833333,0.009,0,0,0.003,0,0,0,0,0,0,0.225,0.012,0.003,0.006,0,0.175,0.102,0.245,0.009,0,0,0,0.076,0.029,0,0,0.003,0.003,0,0,0,0,0.093,0,0,0
-46.05,90.16666667,0,0,0,0,0,0,0,0,0,0,0.225,0.006,0,0,0,0.013,0.594,0.025,0,0,0,0,0.124,0.003,0,0,0,0,0,0,0,0,0.01,0,0,0
-42.18333333,94.88333333,0.002,0,0,0,0,0,0,0,0,0.002,0.488,0.005,0,0,0,0.09,0.146,0.058,0,0,0,0,0.058,0.034,0,0,0,0,0,0,0,0,0.117,0,0,0
