Latitude,Longitude,Event,Depth [m],Species,Absolute Abundance
-4.295,-37.0917,GeoB3117-1,3.23,G. cultrata,0
-4.295,-37.0917,GeoB3117-1,3.23,S. dehiscens,0
-4.295,-37.0917,GeoB3117-1,3.23,B. digitata,0
-4.295,-37.0917,GeoB3117-1,3.23,T. humilis,0
-4.295,-37.0917,GeoB3117-1,3.23,C. nitida,0
-4.295,-37.0917,GeoB3117-1,3.23,G. rubescens,9
-4.295,-37.0917,GeoB3117-1,3.23,G. hexagonus,0
-4.295,-37.0917,GeoB3117-1,3.23,G. uvula,0
-4.295,-37.0917,GeoB3117-1,3.23,P. obliquiloculata,0
-4.295,-37.0917,GeoB3117-1,3.23,D. anfracta,0
-4.295,-37.0917,GeoB3117-1,3.23,T. iota,0
-4.295,-37.0917,GeoB3117-1,3.23,G. truncatulinoides,64
-4.295,-37.0917,GeoB3117-1,3.23,T. sacculifer,230
-4.295,-37.0917,GeoB3117-1,3.33,G. bulloides,3
-4.295,-37.0917,GeoB3117-1,3.33,G. crassaformis,0
-4.295,-37.0917,GeoB3117-1,3.33,N. dutertrei,14
-4.295,-37.0917,GeoB3117-1,3.33,G. inflata,0
-4.295,-37.0917,GeoB3117-1,3.33,N. pachyderma,0
-4.295,-37.0917,GeoB3117-1,3.33,G. ruber albus,137
-4.295,-37.0917,GeoB3117-1,3.33,G. scitula,0
-4.295,-37.0917,GeoB3117-1,3.33,O. universa,0
-4.295,-37.0917,GeoB3117-1,3.33,G. eastropacia,5
-4.295,-37.0917,GeoB3117-1,3.33,G. calida,0
-4.295,-37.0917,GeoB3117-1,3.33,G. falconensis,0
-4.295,-37.0917,GeoB3117-1,3.33,G. glutinata,79
-4.295,-37.0917,GeoB3117-1,3.33,G. hirsuta,0
-4.295,-37.0917,GeoB3117-1,3.33,H. pelagica,0
-4.295,-37.0917,GeoB3117-1,3.33,N. incompta,3
-4.295,-37.0917,GeoB3117-1,3.33,T. quinqueloba,0
-4.295,-37.0917,GeoB3117-1,3.33,G. ruber ruber,13
-4.295,-37.0917,GeoB3117-1,3.33,G. tumida,0
-4.295,-37.0917,GeoB3117-1,3.33,G. tenellus,0
-4.295,-37.0917,GeoB3117-1,3.33,G. conglobatus,0
-4.295,-37.0917,GeoB3117-1,3.33,G. conglomerata,0
-4.295,-37.0917,GeoB3117-1,3.33,G. cultrata,0
-4.295,-37.0917,GeoB3117-1,3.33,S. dehiscens,0
-4.295,-37.0917,GeoB3117-1,3.33,B. digitata,0
-4.295,-37.0917,GeoB3117-1,3.33,T. humilis,0
-4.295,-37.0917,GeoB3117-1,3.33,C. nitida,0
-4.295,-37.0917,GeoB3117-1,3.33,G. rubescens,8
-4.295,-37.0917,GeoB3117-1,3.33,G. hexagonus,0
-4.295,-37.0917,GeoB3117-1,3.33,G. uvula,0
-4.295,-37.0917,GeoB3117-1,3.33,P. obliquiloculata,0
-4.295,-37.0917,GeoB3117-1,3.33,D. anfracta,0
-4.295,-37.0917,GeoB3117-1,3.33,T. iota,0
-4.295,-37.0917,GeoB3117-1,3.33,G. truncatulinoides,57
-4.295,-37.0917,GeoB3117-1,3.33,T. sacculifer,222
-4.295,-37.0917,GeoB3117-1,3.43,G. bulloides,0
-4.295,-37.0917,GeoB3117-1,3.43,G. crassaformis,0
-4.295,-37.0917,GeoB3117-1,3.43,N. dutertrei,9
-4.295,-37.0917,GeoB3117-1,3.43,G. inflata,0
-4.295,-37.0917,GeoB3117-1,3.43,N. pachyderma,0
-4.295,-37.0917,GeoB3117-1,3.43,G. ruber albus,224
-4.295,-37.0917,GeoB3117-1,3.43,G. scitula,0
-4.295,-37.0917,GeoB3117-1,3.43,O. universa,1
-4.295,-37.0917,GeoB3117-1,3.43,G. eastropacia,6
-4.295,-37.0917,GeoB3117-1,3.43,G. calida,7
-4.295,-37.0917,GeoB3117-1,3.43,G. falconensis,0
-4.295,-37.0917,GeoB3117-1,3.43,G. glutinata,80
-4.295,-37.0917,GeoB3117-1,3.43,G. hirsuta,0
-4.295,-37.0917,GeoB3117-1,3.43,H. pelagica,0
-4.295,-37.0917,GeoB3117-1,3.43,N. incompta,15
-4.295,-37.0917,GeoB3117-1,3.43,T. quinqueloba,0
-4.295,-37.0917,GeoB3117-1,3.43,G. ruber ruber,20
-4.295,-37.0917,GeoB3117-1,3.43,G. tumida,0
-4.295,-37.0917,GeoB3117-1,3.43,G. tenellus,2
-4.295,-37.0917,GeoB3117-1,3.43,G. conglobatus,1
-4.295,-37.0917,GeoB3117-1,3.43,G. conglomerata,0
-4.295,-37.0917,GeoB3117-1,3.43,G. cultrata,0
-4.295,-37.0917,GeoB3117-1,3.43,S. dehiscens,0
-4.295,-37.0917,GeoB3117-1,3.43,B. digitata,0
-4.295,-37.0917,GeoB3117-1,3.43,T. humilis,0
-4.295,-37.0917,GeoB3117-1,3.43,C. nitida,0
-4.295,-37.0917,GeoB3117-1,3.43,G. rubescens,2
-4.295,-37.0917,GeoB3117-1,3.43,G. hexagonus,0
-4.295,-37.0917,GeoB3117-1,3.43,G. uvula,0
-4.295,-37.0917,GeoB3117-1,3.43,P. obliquiloculata,0
-4.295,-37.0917,GeoB3117-1,3.43,D. anfracta,0
-4.295,-37.0917,GeoB3117-1,3.43,T. iota,0
-4.295,-37.0917,GeoB3117-1,3.43,G. truncatulinoides,24
-4.295,-37.0917,GeoB3117-1,3.43,T. sacculifer,274
-4.295,-37.0917,GeoB3117-1,3.53,G. bulloides,1
-4.295,-37.0917,GeoB3117-1,3.53,G. crassaformis,0
-4.295,-37.0917,GeoB3117-1,3.53,N. dutertrei,22
-4.295,-37.0917,GeoB3117-1,3.53,G. inflata,0
-4.295,-37.0917,GeoB3117-1,3.53,N. pachyderma,0
-4.295,-37.0917,GeoB3117-1,3.53,G. ruber albus,256
-4.295,-37.0917,GeoB3117-1,3.53,G. scitula,0
-4.295,-37.0917,GeoB3117-1,3.53,O. universa,1
-4.295,-37.0917,GeoB3117-1,3.53,G. eastropacia,7
-4.295,-37.0917,GeoB3117-1,3.53,G. calida,0
-4.295,-37.0917,GeoB3117-1,3.53,G. falconensis,0
-4.295,-37.0917,GeoB3117-1,3.53,G. glutinata,81
-4.295,-37.0917,GeoB3117-1,3.53,G. hirsuta,0
-4.295,-37.0917,GeoB3117-1,3.53,H. pelagica,0
-4.295,-37.0917,GeoB3117-1,3.53,N. incompta,10
-4.295,-37.0917,GeoB3117-1,3.53,T. quinqueloba,0
-4.295,-37.0917,GeoB3117-1,3.53,G. ruber ruber,36
-4.295,-37.0917,GeoB3117-1,3.53,G. tumida,0
-4.295,-37.0917,GeoB3117-1,3.53,G. tenellus,0
-4.295,-37.0917,GeoB3117-1,3.53,G. conglobatus,1
-4.295,-37.0917,GeoB3117-1,3.53,G. conglomerata,0
-4.295,-37.0917,GeoB3117-1,3.53,G. cultrata,0
-4.295,-37.0917,GeoB3117-1,3.53,S. dehiscens,0
-4.295,-37.0917,GeoB3117-1,3.53,B. digitata,0
-4.295,-37.0917,GeoB3117-1,3.53,T. humilis,0
-4.295,-37.0917,GeoB3117-1,3.53,C. nitida,0
-4.295,-37.0917,GeoB3117-1,3.53,G. rubescens,10
-4.295,-37.0917,GeoB3117-1,3.53,G. hexagonus,0
-4.295,-37.0917,GeoB3117-1,3.53,G. uvula,0
-4.295,-37.0917,GeoB3117-1,3.53,P. obliquiloculata,0
-4.295,-37.0917,GeoB3117-1,3.53,D. anfracta,0
-4.295,-37.0917,GeoB3117-1,3.53,T. iota,0
-4.295,-37.0917,GeoB3117-1,3.53,G. truncatulinoides,21
-4.295,-37.0917,GeoB3117-1,3.53,T. sacculifer,462
-7.0533,-34.4633,GeoB3175-1,1.68,G. bulloides,11
-7.0533,-34.4633,GeoB3175-1,1.68,G. crassaformis,1
-7.0533,-34.4633,GeoB3175-1,1.68,N. dutertrei,3
-7.0533,-34.4633,GeoB3175-1,1.68,G. inflata,5
-7.0533,-34.4633,GeoB3175-1,1.68,N. pachyderma,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. ruber albus,304
-7.0533,-34.4633,GeoB3175-1,1.68,G. scitula,0
-7.0533,-34.4633,GeoB3175-1,1.68,O. universa,1
-7.0533,-34.4633,GeoB3175-1,1.68,G. eastropacia,8
-7.0533,-34.4633,GeoB3175-1,1.68,G. calida,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. falconensis,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. glutinata,35
-7.0533,-34.4633,GeoB3175-1,1.68,G. hirsuta,0
-7.0533,-34.4633,GeoB3175-1,1.68,H. pelagica,0
-7.0533,-34.4633,GeoB3175-1,1.68,N. incompta,7
-7.0533,-34.4633,GeoB3175-1,1.68,T. quinqueloba,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. ruber ruber,28
-7.0533,-34.4633,GeoB3175-1,1.68,G. tumida,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. tenellus,1
-7.0533,-34.4633,GeoB3175-1,1.68,G. conglobatus,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. conglomerata,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. cultrata,0
-7.0533,-34.4633,GeoB3175-1,1.68,S. dehiscens,0
-7.0533,-34.4633,GeoB3175-1,1.68,B. digitata,0
-7.0533,-34.4633,GeoB3175-1,1.68,T. humilis,0
-7.0533,-34.4633,GeoB3175-1,1.68,C. nitida,2
-7.0533,-34.4633,GeoB3175-1,1.68,G. rubescens,9
-7.0533,-34.4633,GeoB3175-1,1.68,G. hexagonus,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. uvula,3
-7.0533,-34.4633,GeoB3175-1,1.68,P. obliquiloculata,0
-7.0533,-34.4633,GeoB3175-1,1.68,D. anfracta,0
-7.0533,-34.4633,GeoB3175-1,1.68,T. iota,0
-7.0533,-34.4633,GeoB3175-1,1.68,G. truncatulinoides,108
-7.0533,-34.4633,GeoB3175-1,1.68,T. sacculifer,253
-7.0533,-34.4633,GeoB3175-1,1.73,G. bulloides,13
-7.0533,-34.4633,GeoB3175-1,1.73,G. crassaformis,3
-7.0533,-34.4633,GeoB3175-1,1.73,N. dutertrei,1
-7.0533,-34.4633,GeoB3175-1,1.73,G. inflata,1
-7.0533,-34.4633,GeoB3175-1,1.73,N. pachyderma,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. ruber albus,253
-7.0533,-34.4633,GeoB3175-1,1.73,G. scitula,0
-7.0533,-34.4633,GeoB3175-1,1.73,O. universa,6
-7.0533,-34.4633,GeoB3175-1,1.73,G. eastropacia,2
-7.0533,-34.4633,GeoB3175-1,1.73,G. calida,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. falconensis,2
-7.0533,-34.4633,GeoB3175-1,1.73,G. glutinata,32
-7.0533,-34.4633,GeoB3175-1,1.73,G. hirsuta,0
-7.0533,-34.4633,GeoB3175-1,1.73,H. pelagica,0
-7.0533,-34.4633,GeoB3175-1,1.73,N. incompta,2
-7.0533,-34.4633,GeoB3175-1,1.73,T. quinqueloba,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. ruber ruber,19
-7.0533,-34.4633,GeoB3175-1,1.73,G. tumida,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. tenellus,5
-7.0533,-34.4633,GeoB3175-1,1.73,G. conglobatus,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. conglomerata,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. cultrata,0
-7.0533,-34.4633,GeoB3175-1,1.73,S. dehiscens,0
-7.0533,-34.4633,GeoB3175-1,1.73,B. digitata,0
-7.0533,-34.4633,GeoB3175-1,1.73,T. humilis,0
-7.0533,-34.4633,GeoB3175-1,1.73,C. nitida,2
-7.0533,-34.4633,GeoB3175-1,1.73,G. rubescens,11
-7.0533,-34.4633,GeoB3175-1,1.73,G. hexagonus,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. uvula,0
-7.0533,-34.4633,GeoB3175-1,1.73,P. obliquiloculata,0
-7.0533,-34.4633,GeoB3175-1,1.73,D. anfracta,0
-7.0533,-34.4633,GeoB3175-1,1.73,T. iota,0
-7.0533,-34.4633,GeoB3175-1,1.73,G. truncatulinoides,63
-7.0533,-34.4633,GeoB3175-1,1.73,T. sacculifer,148
-7.0533,-34.4633,GeoB3175-1,1.78,G. bulloides,22
-7.0533,-34.4633,GeoB3175-1,1.78,G. crassaformis,2
-7.0533,-34.4633,GeoB3175-1,1.78,N. dutertrei,4
-7.0533,-34.4633,GeoB3175-1,1.78,G. inflata,4
-7.0533,-34.4633,GeoB3175-1,1.78,N. pachyderma,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. ruber albus,239
-7.0533,-34.4633,GeoB3175-1,1.78,G. scitula,0
-7.0533,-34.4633,GeoB3175-1,1.78,O. universa,2
-7.0533,-34.4633,GeoB3175-1,1.78,G. eastropacia,3
-7.0533,-34.4633,GeoB3175-1,1.78,G. calida,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. falconensis,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. glutinata,21
-7.0533,-34.4633,GeoB3175-1,1.78,G. hirsuta,0
-7.0533,-34.4633,GeoB3175-1,1.78,H. pelagica,0
-7.0533,-34.4633,GeoB3175-1,1.78,N. incompta,0
-7.0533,-34.4633,GeoB3175-1,1.78,T. quinqueloba,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. ruber ruber,23
-7.0533,-34.4633,GeoB3175-1,1.78,G. tumida,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. tenellus,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. conglobatus,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. conglomerata,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. cultrata,0
-7.0533,-34.4633,GeoB3175-1,1.78,S. dehiscens,0
-7.0533,-34.4633,GeoB3175-1,1.78,B. digitata,0
-7.0533,-34.4633,GeoB3175-1,1.78,T. humilis,0
-7.0533,-34.4633,GeoB3175-1,1.78,C. nitida,1
-7.0533,-34.4633,GeoB3175-1,1.78,G. rubescens,12
-7.0533,-34.4633,GeoB3175-1,1.78,G. hexagonus,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. uvula,0
-7.0533,-34.4633,GeoB3175-1,1.78,P. obliquiloculata,2
-7.0533,-34.4633,GeoB3175-1,1.78,D. anfracta,0
-7.0533,-34.4633,GeoB3175-1,1.78,T. iota,0
-7.0533,-34.4633,GeoB3175-1,1.78,G. truncatulinoides,58
-7.0533,-34.4633,GeoB3175-1,1.78,T. sacculifer,169
-7.0533,-34.4633,GeoB3175-1,1.83,G. bulloides,5
-7.0533,-34.4633,GeoB3175-1,1.83,G. crassaformis,0
-7.0533,-34.4633,GeoB3175-1,1.83,N. dutertrei,2
-7.0533,-34.4633,GeoB3175-1,1.83,G. inflata,2
-7.0533,-34.4633,GeoB3175-1,1.83,N. pachyderma,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. ruber albus,322
-7.0533,-34.4633,GeoB3175-1,1.83,G. scitula,1
-7.0533,-34.4633,GeoB3175-1,1.83,O. universa,2
-7.0533,-34.4633,GeoB3175-1,1.83,G. eastropacia,3
-7.0533,-34.4633,GeoB3175-1,1.83,G. calida,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. falconensis,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. glutinata,40
-7.0533,-34.4633,GeoB3175-1,1.83,G. hirsuta,0
-7.0533,-34.4633,GeoB3175-1,1.83,H. pelagica,0
-7.0533,-34.4633,GeoB3175-1,1.83,N. incompta,7
-7.0533,-34.4633,GeoB3175-1,1.83,T. quinqueloba,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. ruber ruber,32
-7.0533,-34.4633,GeoB3175-1,1.83,G. tumida,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. tenellus,5
-7.0533,-34.4633,GeoB3175-1,1.83,G. conglobatus,1
-7.0533,-34.4633,GeoB3175-1,1.83,G. conglomerata,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. cultrata,0
-7.0533,-34.4633,GeoB3175-1,1.83,S. dehiscens,0
-7.0533,-34.4633,GeoB3175-1,1.83,B. digitata,0
-7.0533,-34.4633,GeoB3175-1,1.83,T. humilis,0
-7.0533,-34.4633,GeoB3175-1,1.83,C. nitida,1
-7.0533,-34.4633,GeoB3175-1,1.83,G. rubescens,10
-7.0533,-34.4633,GeoB3175-1,1.83,G. hexagonus,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. uvula,0
-7.0533,-34.4633,GeoB3175-1,1.83,P. obliquiloculata,7
-7.0533,-34.4633,GeoB3175-1,1.83,D. anfracta,0
-7.0533,-34.4633,GeoB3175-1,1.83,T. iota,0
-7.0533,-34.4633,GeoB3175-1,1.83,G. truncatulinoides,128
-7.0533,-34.4633,GeoB3175-1,1.83,T. sacculifer,265
-7.0117,-34.4417,GeoB3176-1,3.43,G. bulloides,3
-7.0117,-34.4417,GeoB3176-1,3.43,G. crassaformis,3
-7.0117,-34.4417,GeoB3176-1,3.43,N. dutertrei,2
-7.0117,-34.4417,GeoB3176-1,3.43,G. inflata,9
-7.0117,-34.4417,GeoB3176-1,3.43,N. pachyderma,1
-7.0117,-34.4417,GeoB3176-1,3.43,G. ruber albus,251
-7.0117,-34.4417,GeoB3176-1,3.43,G. scitula,2
-7.0117,-34.4417,GeoB3176-1,3.43,O. universa,1
-7.0117,-34.4417,GeoB3176-1,3.43,G. eastropacia,6
-7.0117,-34.4417,GeoB3176-1,3.43,G. calida,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. falconensis,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. glutinata,58
-7.0117,-34.4417,GeoB3176-1,3.43,G. hirsuta,0
-7.0117,-34.4417,GeoB3176-1,3.43,H. pelagica,1
-7.0117,-34.4417,GeoB3176-1,3.43,N. incompta,0
-7.0117,-34.4417,GeoB3176-1,3.43,T. quinqueloba,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. ruber ruber,14
-7.0117,-34.4417,GeoB3176-1,3.43,G. tumida,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. tenellus,2
-7.0117,-34.4417,GeoB3176-1,3.43,G. conglobatus,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. conglomerata,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. cultrata,0
-7.0117,-34.4417,GeoB3176-1,3.43,S. dehiscens,0
-7.0117,-34.4417,GeoB3176-1,3.43,B. digitata,0
-7.0117,-34.4417,GeoB3176-1,3.43,T. humilis,0
-7.0117,-34.4417,GeoB3176-1,3.43,C. nitida,6
-7.0117,-34.4417,GeoB3176-1,3.43,G. rubescens,11
-7.0117,-34.4417,GeoB3176-1,3.43,G. hexagonus,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. uvula,0
-7.0117,-34.4417,GeoB3176-1,3.43,P. obliquiloculata,1
-7.0117,-34.4417,GeoB3176-1,3.43,D. anfracta,0
-7.0117,-34.4417,GeoB3176-1,3.43,T. iota,0
-7.0117,-34.4417,GeoB3176-1,3.43,G. truncatulinoides,47
-7.0117,-34.4417,GeoB3176-1,3.43,T. sacculifer,157
-7.0117,-34.4417,GeoB3176-1,3.48,G. bulloides,12
-7.0117,-34.4417,GeoB3176-1,3.48,G. crassaformis,0
-7.0117,-34.4417,GeoB3176-1,3.48,N. dutertrei,2
-7.0117,-34.4417,GeoB3176-1,3.48,G. inflata,3
-7.0117,-34.4417,GeoB3176-1,3.48,N. pachyderma,2
-7.0117,-34.4417,GeoB3176-1,3.48,G. ruber albus,312
-7.0117,-34.4417,GeoB3176-1,3.48,G. scitula,7
-7.0117,-34.4417,GeoB3176-1,3.48,O. universa,3
-7.0117,-34.4417,GeoB3176-1,3.48,G. eastropacia,5
-7.0117,-34.4417,GeoB3176-1,3.48,G. calida,0
-7.0117,-34.4417,GeoB3176-1,3.48,G. falconensis,2
-7.0117,-34.4417,GeoB3176-1,3.48,G. glutinata,86
-7.0117,-34.4417,GeoB3176-1,3.48,G. hirsuta,0
-7.0117,-34.4417,GeoB3176-1,3.48,H. pelagica,0
-7.0117,-34.4417,GeoB3176-1,3.48,N. incompta,0
-7.0117,-34.4417,GeoB3176-1,3.48,T. quinqueloba,0
-7.0117,-34.4417,GeoB3176-1,3.48,G. ruber ruber,23
-7.0117,-34.4417,GeoB3176-1,3.48,G. tumida,0
-7.0117,-34.4417,GeoB3176-1,3.48,G. tenellus,3
-7.0117,-34.4417,GeoB3176-1,3.48,G. conglobatus,3
-7.0117,-34.4417,GeoB3176-1,3.48,G. conglomerata,0
-7.0117,-34.4417,GeoB3176-1,3.48,G. cultrata,0
-7.0117,-34.4417,GeoB3176-1,3.48,S. dehiscens,0
-7.0117,-34.4417,GeoB3176-1,3.48,B. digitata,0
-7.0117,-34.4417,GeoB3176-1,3.48,T. humilis,0
-7.0117,-34.4417,GeoB3176-1,3.48,C. nitida,12
-7.0117,-34.4417,GeoB3176-1,3.48,G. rubescens,18
-7.0117,-34.4417,GeoB3176-1,3.48,G. hexagonus,0
-7.0117,-34.4417,GeoB3176-1,3.48,G. uvula,0
-7.0117,-34.4417,GeoB3176-1,3.48,P. obliquiloculata,0
-7.0117,-34.4417,GeoB3176-1,3.48,D. anfracta,0
-7.0117,-34.4417,GeoB3176-1,3.48,T. iota,0
-7.0117,-34.4417,GeoB3176-1,3.48,G. truncatulinoides,92
-7.0117,-34.4417,GeoB3176-1,3.48,T. sacculifer,179
-7.0117,-34.4417,GeoB3176-1,3.53,G. bulloides,21
-7.0117,-34.4417,GeoB3176-1,3.53,G. crassaformis,2
-7.0117,-34.4417,GeoB3176-1,3.53,N. dutertrei,3
-7.0117,-34.4417,GeoB3176-1,3.53,G. inflata,3
-7.0117,-34.4417,GeoB3176-1,3.53,N. pachyderma,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. ruber albus,333
-7.0117,-34.4417,GeoB3176-1,3.53,G. scitula,1
-7.0117,-34.4417,GeoB3176-1,3.53,O. universa,3
-7.0117,-34.4417,GeoB3176-1,3.53,G. eastropacia,7
-7.0117,-34.4417,GeoB3176-1,3.53,G. calida,3
-7.0117,-34.4417,GeoB3176-1,3.53,G. falconensis,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. glutinata,47
-7.0117,-34.4417,GeoB3176-1,3.53,G. hirsuta,0
-7.0117,-34.4417,GeoB3176-1,3.53,H. pelagica,0
-7.0117,-34.4417,GeoB3176-1,3.53,N. incompta,3
-7.0117,-34.4417,GeoB3176-1,3.53,T. quinqueloba,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. ruber ruber,13
-7.0117,-34.4417,GeoB3176-1,3.53,G. tumida,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. tenellus,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. conglobatus,3
-7.0117,-34.4417,GeoB3176-1,3.53,G. conglomerata,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. cultrata,0
-7.0117,-34.4417,GeoB3176-1,3.53,S. dehiscens,0
-7.0117,-34.4417,GeoB3176-1,3.53,B. digitata,0
-7.0117,-34.4417,GeoB3176-1,3.53,T. humilis,0
-7.0117,-34.4417,GeoB3176-1,3.53,C. nitida,11
-7.0117,-34.4417,GeoB3176-1,3.53,G. rubescens,26
-7.0117,-34.4417,GeoB3176-1,3.53,G. hexagonus,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. uvula,0
-7.0117,-34.4417,GeoB3176-1,3.53,P. obliquiloculata,0
-7.0117,-34.4417,GeoB3176-1,3.53,D. anfracta,0
-7.0117,-34.4417,GeoB3176-1,3.53,T. iota,0
-7.0117,-34.4417,GeoB3176-1,3.53,G. truncatulinoides,114
-7.0117,-34.4417,GeoB3176-1,3.53,T. sacculifer,254
-7.0117,-34.4417,GeoB3176-1,3.58,G. bulloides,6
-7.0117,-34.4417,GeoB3176-1,3.58,G. crassaformis,1
-7.0117,-34.4417,GeoB3176-1,3.58,N. dutertrei,2
-7.0117,-34.4417,GeoB3176-1,3.58,G. inflata,1
-7.0117,-34.4417,GeoB3176-1,3.58,N. pachyderma,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. ruber albus,355
-7.0117,-34.4417,GeoB3176-1,3.58,G. scitula,0
-7.0117,-34.4417,GeoB3176-1,3.58,O. universa,1
-7.0117,-34.4417,GeoB3176-1,3.58,G. eastropacia,6
-7.0117,-34.4417,GeoB3176-1,3.58,G. calida,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. falconensis,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. glutinata,64
-7.0117,-34.4417,GeoB3176-1,3.58,G. hirsuta,0
-7.0117,-34.4417,GeoB3176-1,3.58,H. pelagica,0
-7.0117,-34.4417,GeoB3176-1,3.58,N. incompta,0
-7.0117,-34.4417,GeoB3176-1,3.58,T. quinqueloba,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. ruber ruber,25
-7.0117,-34.4417,GeoB3176-1,3.58,G. tumida,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. tenellus,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. conglobatus,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. conglomerata,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. cultrata,0
-7.0117,-34.4417,GeoB3176-1,3.58,S. dehiscens,0
-7.0117,-34.4417,GeoB3176-1,3.58,B. digitata,0
-7.0117,-34.4417,GeoB3176-1,3.58,T. humilis,0
-7.0117,-34.4417,GeoB3176-1,3.58,C. nitida,4
-7.0117,-34.4417,GeoB3176-1,3.58,G. rubescens,8
-7.0117,-34.4417,GeoB3176-1,3.58,G. hexagonus,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. uvula,0
-7.0117,-34.4417,GeoB3176-1,3.58,P. obliquiloculata,0
-7.0117,-34.4417,GeoB3176-1,3.58,D. anfracta,0
-7.0117,-34.4417,GeoB3176-1,3.58,T. iota,0
-7.0117,-34.4417,GeoB3176-1,3.58,G. truncatulinoides,46
-7.0117,-34.4417,GeoB3176-1,3.58,T. sacculifer,127
-35.125,17.5433,GeoB3603-2,0.33,G. bulloides,71
-35.125,17.5433,GeoB3603-2,0.33,G. crassaformis,0
-35.125,17.5433,GeoB3603-2,0.33,N. dutertrei,0
-35.125,17.5433,GeoB3603-2,0.33,G. inflata,54
-35.125,17.5433,GeoB3603-2,0.33,N. pachyderma,5
-35.125,17.5433,GeoB3603-2,0.33,G. ruber albus,7
-35.125,17.5433,GeoB3603-2,0.33,G. scitula,0
-35.125,17.5433,GeoB3603-2,0.33,O. universa,4
-35.125,17.5433,GeoB3603-2,0.33,G. eastropacia,2
-35.125,17.5433,GeoB3603-2,0.33,G. calida,0
-35.125,17.5433,GeoB3603-2,0.33,G. falconensis,0
-35.125,17.5433,GeoB3603-2,0.33,G. glutinata,15
-35.125,17.5433,GeoB3603-2,0.33,G. hirsuta,0
-35.125,17.5433,GeoB3603-2,0.33,H. pelagica,0
-35.125,17.5433,GeoB3603-2,0.33,N. incompta,267
-35.125,17.5433,GeoB3603-2,0.33,T. quinqueloba,0
-35.125,17.5433,GeoB3603-2,0.33,G. ruber ruber,0
-35.125,17.5433,GeoB3603-2,0.33,G. tumida,0
-35.125,17.5433,GeoB3603-2,0.33,G. tenellus,0
-35.125,17.5433,GeoB3603-2,0.33,G. conglobatus,0
-35.125,17.5433,GeoB3603-2,0.33,G. conglomerata,0
-35.125,17.5433,GeoB3603-2,0.33,G. cultrata,0
-35.125,17.5433,GeoB3603-2,0.33,S. dehiscens,0
-35.125,17.5433,GeoB3603-2,0.33,B. digitata,0
-35.125,17.5433,GeoB3603-2,0.33,T. humilis,0
-35.125,17.5433,GeoB3603-2,0.33,C. nitida,0
